Date,China,India,US,EU,Russia,Japan,Brazil,ROW,World
21/11/2019,13.29,2.40,2.16,2.08,0.93,0.81,0.42,8.96,31.04
22/11/2019,12.86,2.41,2.24,1.83,0.93,0.89,0.43,8.76,30.35
23/11/2019,12.94,2.42,2.08,1.25,0.94,0.72,0.43,8.43,29.21
24/11/2019,12.16,2.42,2.01,1.37,0.93,0.68,0.40,8.10,28.07
25/11/2019,13.32,2.27,2.08,1.93,0.93,0.77,0.39,8.81,30.50
26/11/2019,13.82,2.38,2.05,1.86,0.91,0.84,0.39,9.03,31.29
27/11/2019,14.01,2.38,2.03,1.67,0.90,0.88,0.37,9.03,31.28
28/11/2019,14.06,2.35,2.01,1.48,0.92,0.91,0.37,8.97,31.06
29/11/2019,14.54,2.30,2.02,1.69,0.92,0.88,0.38,9.22,31.95
30/11/2019,14.08,2.30,1.83,1.57,0.92,0.80,0.34,8.86,30.71
01/12/2019,10.79,2.18,1.84,1.77,1.02,0.63,0.32,7.53,26.08
02/12/2019,11.07,2.09,2.31,2.20,1.03,0.74,0.35,8.02,27.80
03/12/2019,11.26,2.15,2.28,2.38,1.02,0.72,0.35,8.18,28.33
04/12/2019,11.45,2.16,2.29,2.34,1.01,0.74,0.33,8.25,28.57
05/12/2019,11.70,2.20,2.17,2.23,1.01,0.77,0.33,8.28,28.68
06/12/2019,11.79,2.21,2.21,1.88,1.02,0.81,0.33,8.22,28.46
07/12/2019,11.56,2.22,2.00,1.48,1.02,0.76,0.32,7.86,27.21
08/12/2019,10.99,2.19,1.93,1.14,1.01,0.66,0.32,7.40,25.63
09/12/2019,11.49,2.13,2.04,1.73,1.02,0.78,0.32,7.92,27.43
10/12/2019,11.53,2.22,2.27,2.00,1.02,0.76,0.32,8.16,28.27
11/12/2019,11.58,2.35,2.49,2.05,1.00,0.76,0.33,8.34,28.90
12/12/2019,11.75,2.41,2.47,2.13,1.02,0.74,0.31,8.46,29.29
13/12/2019,11.53,2.36,2.37,1.83,1.02,0.78,0.33,8.20,28.42
14/12/2019,11.36,2.18,2.09,1.23,1.02,0.69,0.34,7.68,26.60
15/12/2019,11.41,2.21,2.07,1.18,1.02,0.65,0.33,7.66,26.55
16/12/2019,11.31,2.09,2.30,1.96,1.03,0.76,0.34,8.03,27.83
17/12/2019,11.77,2.15,2.42,2.08,1.02,0.79,0.34,8.35,28.92
18/12/2019,12.24,2.21,2.47,1.90,1.02,0.74,0.35,8.49,29.42
19/12/2019,12.26,2.29,2.52,1.57,0.98,0.79,0.35,8.42,29.18
20/12/2019,12.07,2.35,2.43,1.37,0.91,0.74,0.34,8.20,28.41
21/12/2019,12.08,2.43,2.20,1.22,0.94,0.72,0.32,8.08,27.98
22/12/2019,12.04,2.38,2.13,1.16,0.95,0.71,0.32,7.99,27.67
23/12/2019,12.26,2.25,2.12,1.16,0.96,0.76,0.32,8.05,27.87
24/12/2019,12.18,2.36,1.82,1.10,0.96,0.77,0.32,7.92,27.43
25/12/2019,12.02,2.43,1.70,1.08,0.97,0.78,0.31,7.83,27.11
26/12/2019,11.83,2.42,1.93,1.13,0.96,0.79,0.32,7.86,27.23
27/12/2019,11.91,2.51,1.91,1.44,0.98,0.69,0.33,8.02,27.79
28/12/2019,11.75,2.47,1.77,1.29,1.01,0.64,0.37,7.83,27.12
29/12/2019,11.49,2.42,1.70,1.15,1.01,0.60,0.38,7.61,26.37
30/12/2019,11.35,2.36,1.93,1.31,1.00,0.62,0.38,7.70,26.66
31/12/2019,11.82,2.46,1.98,1.45,0.99,0.54,0.38,7.96,27.57
01/01/2020,9.61,2.38,1.74,1.15,0.72,0.50,0.35,6.48,22.93
02/01/2020,10.31,2.29,2.00,1.36,0.71,0.50,0.36,7.18,24.71
03/01/2020,10.30,2.32,2.02,1.33,0.71,0.50,0.37,7.29,24.84
04/01/2020,10.18,2.34,1.90,1.20,0.71,0.54,0.37,7.23,24.48
05/01/2020,9.82,2.38,1.81,1.24,0.71,0.57,0.37,7.11,24.02
06/01/2020,9.97,2.25,2.11,1.45,0.70,0.69,0.36,6.85,24.39
07/01/2020,9.82,2.30,2.14,1.71,0.69,0.76,0.37,7.11,24.90
08/01/2020,9.97,2.36,1.96,1.80,0.72,0.72,0.36,7.00,24.88
09/01/2020,10.32,2.35,2.03,1.80,0.72,0.67,0.36,7.32,25.56
10/01/2020,10.02,2.31,1.91,1.75,0.72,0.68,0.38,7.51,25.26
11/01/2020,9.87,2.29,1.76,1.40,0.72,0.64,0.31,7.50,24.50
12/01/2020,9.48,2.33,1.85,1.21,0.72,0.63,0.31,7.09,23.61
13/01/2020,9.78,2.31,2.04,1.74,0.70,0.64,0.32,6.83,24.36
14/01/2020,9.61,2.37,2.05,1.55,0.71,0.73,0.32,7.15,24.49
15/01/2020,9.85,2.31,1.85,1.55,0.72,0.75,0.31,7.15,24.50
16/01/2020,9.80,2.23,2.12,1.68,0.72,0.76,0.31,7.27,24.89
17/01/2020,9.40,2.20,2.22,1.70,0.72,0.75,0.32,7.26,24.58
18/01/2020,8.75,2.29,2.03,1.52,0.72,0.70,0.37,7.21,23.58
19/01/2020,8.34,2.31,2.17,1.49,0.70,0.63,0.35,6.88,22.88
20/01/2020,8.14,2.18,2.71,1.99,0.69,0.70,0.37,6.76,23.54
21/01/2020,7.80,2.33,2.58,2.11,0.71,0.72,0.38,7.03,23.65
22/01/2020,7.69,2.37,2.35,2.22,0.71,0.78,0.37,7.02,23.51
23/01/2020,7.40,2.29,2.39,2.30,0.71,0.76,0.36,6.98,23.18
24/01/2020,7.30,2.31,2.22,2.27,0.72,0.69,0.37,6.96,22.84
25/01/2020,6.96,2.39,1.98,1.86,0.72,0.64,0.35,6.86,21.77
26/01/2020,6.82,2.40,2.07,1.57,0.71,0.63,0.34,6.54,21.09
27/01/2020,6.97,2.29,2.19,1.78,0.70,0.76,0.35,6.03,21.09
28/01/2020,7.00,2.38,2.20,1.60,0.72,0.76,0.37,6.37,21.41
29/01/2020,6.70,2.40,2.42,1.53,0.72,0.67,0.38,6.48,21.31
30/01/2020,6.67,2.43,2.46,1.53,0.72,0.65,0.38,6.59,21.43
31/01/2020,6.43,2.43,2.30,1.40,0.72,0.68,0.37,6.55,20.88
01/02/2020,6.37,2.41,2.17,1.39,0.84,0.69,0.42,6.59,20.88
02/02/2020,6.39,2.34,1.87,1.31,0.82,0.64,0.41,6.09,19.88
03/02/2020,6.26,2.24,1.97,1.80,0.81,0.76,0.43,5.80,20.07
04/02/2020,6.33,2.34,2.08,1.90,0.84,0.77,0.44,5.97,20.67
05/02/2020,6.43,2.42,2.43,2.28,0.83,0.80,0.43,6.08,21.70
06/02/2020,6.63,2.43,2.56,2.46,0.82,0.86,0.41,6.13,22.30
07/02/2020,6.58,2.45,2.47,2.38,0.82,0.87,0.42,6.06,22.04
08/02/2020,6.20,2.46,2.28,1.74,0.82,0.75,0.41,6.18,20.84
09/02/2020,5.89,2.40,1.96,1.30,0.80,0.72,0.40,6.20,19.68
10/02/2020,6.09,2.30,2.37,1.55,0.78,0.83,0.40,6.29,20.61
11/02/2020,6.02,2.37,2.37,1.65,0.79,0.77,0.41,6.63,21.01
12/02/2020,5.95,2.41,2.40,1.91,0.82,0.79,0.38,6.86,21.52
13/02/2020,5.82,2.44,2.54,2.17,0.82,0.71,0.39,6.84,21.74
14/02/2020,5.96,2.51,2.59,2.26,0.82,0.71,0.39,6.93,22.17
15/02/2020,5.89,2.51,2.30,1.33,0.80,0.65,0.35,6.95,20.78
16/02/2020,6.00,2.53,2.16,1.13,0.78,0.65,0.34,6.64,20.21
17/02/2020,6.18,2.42,2.18,1.60,0.80,0.71,0.35,6.61,20.86
18/02/2020,6.29,2.47,2.23,1.70,0.80,0.77,0.35,7.23,21.85
19/02/2020,6.55,2.55,2.55,1.91,0.80,0.74,0.36,7.37,22.83
20/02/2020,6.28,2.54,2.66,1.85,0.80,0.74,0.38,7.31,22.55
21/02/2020,6.24,2.45,2.64,1.71,0.80,0.69,0.36,7.33,22.22
22/02/2020,6.23,2.36,2.19,1.31,0.78,0.63,0.33,7.29,21.13
23/02/2020,5.98,2.36,1.97,1.24,0.75,0.57,0.34,6.73,19.95
24/02/2020,6.40,2.31,2.17,1.78,0.76,0.62,0.33,6.61,20.99
25/02/2020,6.63,2.43,2.11,1.74,0.78,0.73,0.34,7.08,21.85
26/02/2020,6.78,2.45,2.36,1.97,0.78,0.74,0.34,7.29,22.72
27/02/2020,6.74,2.46,2.55,2.21,0.78,0.73,0.35,7.23,23.05
28/02/2020,7.00,2.42,2.56,2.00,0.78,0.75,0.38,7.04,22.93
29/02/2020,7.03,2.42,2.07,1.24,0.76,0.68,0.30,8.58,23.09
01/03/2020,9.23,2.13,1.88,1.01,0.84,0.70,0.33,8.19,24.32
02/03/2020,9.74,2.00,2.14,1.78,0.87,0.84,0.32,7.88,25.58
03/03/2020,9.77,2.15,2.09,1.96,0.86,0.81,0.29,8.09,26.03
04/03/2020,9.81,2.18,2.12,2.14,0.86,0.93,0.25,8.26,26.56
05/03/2020,9.44,2.12,2.09,2.05,0.85,0.86,0.25,8.13,25.80
06/03/2020,10.03,2.07,2.17,1.82,0.86,0.84,0.25,7.99,26.02
07/03/2020,9.53,1.98,1.85,1.42,0.85,0.78,0.31,8.09,24.81
08/03/2020,9.30,2.07,1.68,1.06,0.84,0.76,0.32,7.71,23.73
09/03/2020,10.02,2.01,1.99,1.74,0.87,0.78,0.33,7.41,25.14
10/03/2020,9.81,2.00,2.20,1.48,0.87,0.83,0.33,7.65,25.17
11/03/2020,9.73,1.75,2.19,1.50,0.87,0.70,0.37,7.62,24.73
12/03/2020,9.67,1.84,2.10,1.31,0.84,0.72,0.38,7.71,24.58
13/03/2020,9.90,1.97,2.07,1.51,0.81,0.75,0.44,7.74,25.18
14/03/2020,9.79,2.02,2.15,1.38,0.79,0.78,0.42,7.66,24.99
15/03/2020,9.67,2.01,2.14,1.04,0.80,0.70,0.41,7.38,24.14
16/03/2020,10.10,1.92,2.45,1.61,0.80,0.85,0.43,7.20,25.35
17/03/2020,9.99,2.00,2.30,1.62,0.79,0.84,0.44,7.70,25.69
18/03/2020,9.53,2.08,2.17,1.56,0.79,0.76,0.38,7.67,24.94
19/03/2020,9.88,2.13,2.11,1.78,0.79,0.72,0.38,7.63,25.42
20/03/2020,10.07,2.15,2.01,1.52,0.78,0.65,0.38,7.59,25.16
21/03/2020,10.15,2.06,2.09,1.03,0.78,0.61,0.35,7.55,24.62
22/03/2020,9.83,2.04,2.05,1.03,0.80,0.61,0.34,7.24,23.94
23/03/2020,10.50,1.77,2.29,1.21,0.79,0.70,0.38,7.01,24.65
24/03/2020,10.23,1.83,2.19,1.27,0.79,0.76,0.36,7.31,24.74
25/03/2020,9.92,1.72,2.12,1.40,0.79,0.74,0.35,7.39,24.43
26/03/2020,10.56,1.58,2.03,1.38,0.79,0.73,0.38,7.20,24.65
27/03/2020,10.35,1.45,2.02,1.33,0.78,0.77,0.37,7.28,24.35
28/03/2020,10.48,1.42,1.73,1.08,0.77,0.65,0.29,7.16,23.58
29/03/2020,10.62,1.42,1.72,0.97,0.79,0.69,0.29,6.76,23.26
30/03/2020,10.82,1.41,1.86,1.38,0.79,0.79,0.32,6.69,24.06
31/03/2020,10.77,1.42,2.01,1.55,0.79,0.76,0.29,7.83,25.43
01/04/2020,12.67,0.68,1.72,1.60,0.81,0.80,0.31,7.87,26.47
02/04/2020,12.76,0.70,1.70,1.39,0.81,0.68,0.32,7.88,26.23
03/04/2020,12.52,0.72,1.78,1.44,0.80,0.68,0.32,7.62,25.88
04/04/2020,10.96,0.72,1.83,1.22,0.77,0.57,0.30,7.15,23.52
05/04/2020,11.83,0.73,1.73,0.94,0.79,0.60,0.30,7.05,23.97
06/04/2020,12.36,0.71,1.80,1.14,0.79,0.67,0.26,6.92,24.66
07/04/2020,12.57,0.73,1.89,1.37,0.79,0.69,0.22,7.31,25.57
08/04/2020,12.58,0.71,2.00,1.42,0.79,0.67,0.25,7.54,25.97
09/04/2020,12.33,0.71,1.92,1.37,0.79,0.67,0.27,7.68,25.73
10/04/2020,12.53,0.71,1.75,1.20,0.76,0.68,0.28,7.65,25.56
11/04/2020,12.01,0.71,1.58,1.12,0.78,0.63,0.27,7.48,24.57
12/04/2020,11.67,0.73,1.56,0.99,0.77,0.66,0.26,7.15,23.79
13/04/2020,12.46,0.73,1.81,0.90,0.77,0.81,0.25,6.83,24.56
14/04/2020,12.70,0.75,1.97,1.18,0.76,0.69,0.25,7.06,25.35
15/04/2020,12.06,0.76,1.99,1.17,0.73,0.68,0.22,7.22,24.83
16/04/2020,11.81,0.75,1.82,1.26,0.72,0.67,0.24,7.09,24.36
17/04/2020,12.32,0.76,1.87,1.22,0.71,0.66,0.24,7.16,24.95
18/04/2020,12.37,0.76,1.62,1.11,0.71,0.61,0.24,7.12,24.55
19/04/2020,11.37,0.75,1.64,0.95,0.71,0.52,0.23,6.96,23.13
20/04/2020,11.91,0.73,1.84,1.00,0.71,0.68,0.24,6.74,23.85
21/04/2020,12.38,0.73,1.80,0.99,0.70,0.63,0.27,6.95,24.46
22/04/2020,12.08,0.73,1.72,1.07,0.70,0.62,0.27,7.35,24.54
23/04/2020,11.96,0.74,1.89,1.31,0.68,0.64,0.28,7.47,24.97
24/04/2020,11.73,0.73,1.81,1.23,0.68,0.64,0.28,7.43,24.55
25/04/2020,11.79,0.73,1.71,1.07,0.69,0.53,0.29,7.41,24.21
26/04/2020,12.25,0.71,1.58,1.10,0.70,0.51,0.27,7.08,24.21
27/04/2020,12.45,0.69,1.70,1.42,0.71,0.58,0.28,7.18,25.01
28/04/2020,11.89,0.67,1.73,1.48,0.71,0.57,0.28,7.57,24.91
29/04/2020,12.42,0.71,1.68,1.33,0.72,0.53,0.29,7.52,25.19
30/04/2020,12.24,0.73,1.74,1.07,0.71,0.52,0.27,7.05,24.33
01/05/2020,10.71,1.27,1.53,0.98,0.71,0.47,0.31,7.17,23.15
02/05/2020,10.82,1.22,1.49,1.00,0.74,0.42,0.32,7.62,23.63
03/05/2020,11.82,1.24,1.60,1.11,0.74,0.44,0.31,7.44,24.69
04/05/2020,12.66,1.21,1.77,1.41,0.74,0.42,0.30,7.26,25.76
05/05/2020,12.65,1.24,1.85,1.33,0.74,0.41,0.30,7.84,26.35
06/05/2020,12.64,1.29,1.85,1.41,0.75,0.47,0.29,8.19,26.90
07/05/2020,12.94,1.28,1.60,1.49,0.73,0.46,0.26,8.00,26.76
08/05/2020,12.91,1.31,1.60,1.50,0.71,0.47,0.28,8.22,27.00
09/05/2020,13.24,1.38,1.60,1.30,0.73,0.51,0.28,8.19,27.23
10/05/2020,12.28,1.42,1.46,0.98,0.72,0.49,0.28,7.75,25.39
11/05/2020,11.82,1.32,1.69,1.09,0.72,0.51,0.28,7.36,24.79
12/05/2020,12.16,1.31,1.78,1.45,0.72,0.56,0.29,8.02,26.29
13/05/2020,12.42,1.42,1.64,1.64,0.69,0.54,0.31,8.33,27.00
14/05/2020,12.76,1.45,1.77,1.52,0.69,0.53,0.31,8.37,27.39
15/05/2020,12.99,1.47,1.82,1.43,0.72,0.57,0.33,8.36,27.70
16/05/2020,12.69,1.49,1.80,1.12,0.73,0.55,0.32,8.44,27.15
17/05/2020,12.08,1.49,1.70,0.99,0.73,0.46,0.30,8.15,25.90
18/05/2020,12.15,1.42,1.82,1.37,0.72,0.60,0.33,7.79,26.21
19/05/2020,13.07,1.44,1.79,1.60,0.72,0.58,0.34,8.12,27.66
20/05/2020,13.34,1.41,1.73,1.70,0.70,0.57,0.33,8.15,27.93
21/05/2020,12.67,1.38,1.78,1.37,0.68,0.60,0.33,8.32,27.13
22/05/2020,12.88,1.38,1.92,1.18,0.72,0.56,0.31,8.57,27.50
23/05/2020,12.85,1.44,1.76,0.98,0.72,0.49,0.31,8.42,26.96
24/05/2020,12.63,1.50,1.71,0.90,0.73,0.48,0.29,8.17,26.41
25/05/2020,13.34,1.52,1.84,1.35,0.73,0.58,0.30,7.92,27.58
26/05/2020,13.13,1.55,2.21,1.61,0.71,0.64,0.32,8.07,28.25
27/05/2020,13.45,1.56,2.34,1.59,0.70,0.58,0.32,8.41,28.95
28/05/2020,12.99,1.50,2.28,1.49,0.69,0.54,0.39,8.45,28.33
29/05/2020,12.56,1.39,2.30,1.48,0.71,0.53,0.38,8.30,27.66
30/05/2020,12.50,1.38,2.00,1.12,0.72,0.51,0.37,8.38,26.97
31/05/2020,12.52,1.40,1.77,1.01,0.73,0.52,0.33,7.58,25.86
01/06/2020,11.98,1.88,1.67,1.05,0.80,0.60,0.35,7.27,25.61
02/06/2020,11.74,1.94,1.91,1.41,0.80,0.59,0.36,8.08,26.82
03/06/2020,12.02,1.94,2.19,1.47,0.78,0.63,0.34,8.35,27.73
04/06/2020,12.46,1.90,2.24,1.40,0.77,0.63,0.33,8.46,28.19
05/06/2020,12.27,1.85,2.20,1.13,0.80,0.62,0.32,8.32,27.51
06/06/2020,12.64,1.78,1.93,0.83,0.80,0.56,0.32,7.77,26.63
07/06/2020,12.72,1.81,1.76,0.89,0.80,0.49,0.34,7.44,26.25
08/06/2020,12.30,1.79,1.98,1.49,0.80,0.60,0.34,7.94,27.25
09/06/2020,11.95,1.93,2.13,1.69,0.78,0.66,0.38,8.54,28.08
10/06/2020,12.49,2.04,2.17,1.67,0.78,0.68,0.39,8.54,28.76
11/06/2020,12.85,2.10,2.02,1.26,0.81,0.73,0.40,8.54,28.71
12/06/2020,13.00,2.09,1.98,1.19,0.80,0.69,0.39,8.30,28.45
13/06/2020,13.21,2.08,1.61,1.07,0.79,0.61,0.39,8.23,27.99
14/06/2020,13.25,2.03,1.51,1.03,0.81,0.57,0.38,8.09,27.67
15/06/2020,13.14,1.95,1.78,1.60,0.82,0.66,0.37,7.80,28.11
16/06/2020,13.08,2.04,1.79,1.80,0.80,0.64,0.37,8.34,28.87
17/06/2020,13.24,2.07,1.81,1.81,0.79,0.61,0.38,8.69,29.40
18/06/2020,12.91,2.05,1.99,1.72,0.83,0.65,0.37,8.89,29.42
19/06/2020,13.13,2.06,2.13,1.59,0.84,0.61,0.36,8.76,29.47
20/06/2020,13.05,2.05,2.09,1.17,0.83,0.48,0.35,8.81,28.82
21/06/2020,13.07,2.02,1.99,0.95,0.82,0.48,0.34,8.40,28.07
22/06/2020,12.65,1.94,2.31,1.39,0.81,0.61,0.37,7.87,27.96
23/06/2020,12.55,2.01,2.30,1.62,0.79,0.63,0.38,8.37,28.66
24/06/2020,12.71,2.12,2.28,1.72,0.79,0.66,0.39,8.43,29.10
25/06/2020,12.91,2.18,2.24,1.73,0.82,0.69,0.39,8.62,29.58
26/06/2020,12.57,2.17,2.20,1.67,0.82,0.68,0.38,8.81,29.29
27/06/2020,12.27,2.13,2.09,1.27,0.82,0.60,0.32,8.85,28.34
28/06/2020,12.42,2.12,2.05,1.03,0.82,0.55,0.29,8.54,27.83
29/06/2020,12.72,2.05,2.25,1.45,0.82,0.62,0.31,8.10,28.32
30/06/2020,12.74,2.15,2.27,1.53,0.79,0.70,0.32,7.57,28.07
